rand,5,0.2,5,1,2,5,3,0,3.2261,3.2261,3.6149,2,10000
rand,5,0.2,5,1,2,5,5,0,3.2267,3.2267,3.614,2,10000
rand,5,0.2,5,1,2,10,3,0,4.4028,4.4028,4.577,2,10000
rand,5,0.2,5,1,2,10,5,0,4.3974,4.3974,4.5681,2,10000
rand,5,0.2,10,1,2,5,3,0,2.1438,2.1438,3.5251,2,10000
rand,5,0.2,10,1,2,5,5,0,2.0035,2.0035,3.5258,2,10000
rand,5,0.2,10,1,2,10,3,0,2.5542,2.5542,3.5746,2,10000
rand,5,0.2,10,1,2,10,5,0,2.5073,2.5118,3.5773,2,10000
rand,5,0.2,20,1,2,5,3,0,1.5492,1.5492,4.2281,2,10000
rand,5,0.2,20,1,2,5,5,0,1.2582,1.2582,4.2278,2,10000
rand,5,0.2,20,1,2,10,3,0,1.9154,1.9154,4.2301,2,10000
rand,5,0.2,20,1,2,10,5,0,1.7611,2.5198,4.2273,2,10000
rand,5,0.5,5,1,2,5,3,0,2.844,2.844,4.4618,2,10000
rand,5,0.5,5,1,2,5,5,0,2.6734,2.6734,4.4632,2,10000
rand,5,0.5,5,1,2,10,3,0,3.1416,3.1416,4.4956,2,10000
rand,5,0.5,5,1,2,10,5,0,3.1541,3.1541,4.4967,2,10000
rand,5,0.5,10,1,2,5,3,0,1.9708,1.9708,4.8563,2,10000
rand,5,0.5,10,1,2,5,5,0,1.7652,1.7652,4.8559,2,10000
rand,5,0.5,10,1,2,10,3,0,2.4486,2.4486,4.8555,2,10000
rand,5,0.5,10,1,2,10,5,0,2.28,2.28,4.8569,2,10000
rand,5,0.5,20,1,2,5,3,0,1.2598,1.2598,4.9637,2,10000
rand,5,0.5,20,1,2,5,5,0,1.1615,1.1615,4.9634,2,10000
rand,5,0.5,20,1,2,10,3,0,1.6099,1.6099,4.9625,2,10000
rand,5,0.5,20,1,2,10,5,0,1.3632,1.3632,4.963,2,10000
rand,10,0.2,5,1,2,5,3,0,5.2283,5.2283,6.1321,2,20000
rand,10,0.2,5,1,2,5,5,0,5.1929,5.1929,5.7853,2,20000
rand,10,0.2,5,1,2,10,3,0,7.0571,7.0571,8.9415,2,20000
rand,10,0.2,5,1,2,10,5,0,7.0152,7.0152,7.7271,2,20000
rand,10,0.2,10,1,2,5,3,0,4.8621,4.8621,6.4822,2,20000
rand,10,0.2,10,1,2,5,5,0,4.5166,4.5166,6.5046,2,20000
rand,10,0.2,10,1,2,10,3,0,4.4468,4.4468,6.5292,2,20000
rand,10,0.2,10,1,2,10,5,0,4.1001,4.1001,6.5548,2,20000
rand,10,0.2,20,1,2,5,3,0,2.9531,2.9531,8.3566,2,20000
rand,10,0.2,20,1,2,5,5,0,3.0463,3.0463,8.3613,2,20000
rand,10,0.2,20,1,2,10,3,0,4.5401,4.5401,8.3611,2,20000
rand,10,0.2,20,1,2,10,5,0,4.1139,4.1139,8.3558,2,20000
rand,10,0.5,5,1,2,5,3,0,4.3103,4.3103,6.5299,2,20000
rand,10,0.5,5,1,2,5,5,0,4.7071,4.7071,7.3928,2,20000
rand,10,0.5,5,1,2,10,3,0,5.0075,5.0075,6.931,2,20000
rand,10,0.5,5,1,2,10,5,0,4.9897,4.9897,7.4548,2,20000
rand,10,0.5,10,1,2,5,3,0,3.9604,3.9604,9.2732,2,20000
rand,10,0.5,10,1,2,5,5,0,3.5846,3.5846,9.2833,2,20000
rand,10,0.5,10,1,2,10,3,0,4.9233,4.9233,9.271,2,20000
rand,10,0.5,10,1,2,10,5,0,4.5727,4.5727,9.2841,2,20000
rand,10,0.5,20,1,2,5,3,0,2.8838,2.8838,9.8212,2,20000
rand,10,0.5,20,1,2,5,5,0,2.7193,2.7193,9.8217,2,20000
rand,10,0.5,20,1,2,10,3,0,3.5505,3.5505,9.8233,2,20000
rand,10,0.5,20,1,2,10,5,0,3.694,3.694,9.8229,2,20000
rand,30,0.2,5,1,2,5,3,0,31.115,31.115,34.173,2,40000
rand,30,0.2,5,1,2,5,5,0,24.043,24.043,31.049,2,40000
rand,30,0.2,5,1,2,10,3,0,55.298,55.298,59.402,2,40000
rand,30,0.2,5,1,2,10,5,0,44.995,44.995,55.032,2,40000
rand,30,0.2,10,1,2,5,3,0,7.7402,7.7402,15.528,2,40000
rand,30,0.2,10,1,2,5,5,0,7.1457,7.1457,12.041,2,40000
rand,30,0.2,10,1,2,10,3,0,9.5677,9.5677,27.181,2,40000
rand,30,0.2,10,1,2,10,5,0,8.6762,8.6762,13.187,2,40000
rand,30,0.2,20,1,2,5,3,0,8.0191,8.0191,23.425,2,40000
rand,30,0.2,20,1,2,5,5,0,9.4518,9.4518,23.788,2,40000
rand,30,0.2,20,1,2,10,3,0,9.6348,9.6348,23.427,2,40000
rand,30,0.2,20,1,2,10,5,0,12.782,12.782,23.771,2,40000
rand,30,0.5,5,1,2,5,3,0,26.616,26.616,31.154,2,40000
rand,30,0.5,5,1,2,5,5,0,16.17,16.17,26.49,2,40000
rand,30,0.5,5,1,2,10,3,0,46.268,46.268,53.388,2,40000
rand,30,0.5,5,1,2,10,5,0,28.791,28.791,45.906,2,40000
rand,30,0.5,10,1,2,5,3,0,7.0064,7.0064,12.425,2,40000
rand,30,0.5,10,1,2,5,5,0,5.9472,5.9472,18.831,2,40000
rand,30,0.5,10,1,2,10,3,0,8.322,8.322,20.796,2,40000
rand,30,0.5,10,1,2,10,5,0,7.0991,7.0991,18.99,2,40000
rand,30,0.5,20,1,2,5,3,0,7.23,7.23,27.816,2,40000
rand,30,0.5,20,1,2,5,5,0,6.4012,6.4012,28.173,2,40000
rand,30,0.5,20,1,2,10,3,0,7.7642,7.7642,27.807,2,40000
rand,30,0.5,20,1,2,10,5,0,7.9945,7.9945,28.183,2,40000
